Employee #,Filled Position Description,Filled FTE Percent,Current Salary
3742,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1740,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
2011,ENGR OPER MAINT WKR-15, 	1.00 ," 	59,738 "
2383,POLICE RCDS SVS CLK-20, 	1.00 ," 	52,615 "
10324,POLICE RCDS SVS CLK-20, 	1.00 ," 	46,856 "
1914,CLERK-TYP 2-20, 	1.00 ," 	48,261 "
8981,CLERK-TYP 2-20, 	1.00 ," 	44,338 "
7180,ACCOUNTANT 3-18, 	1.00 ," 	85,878 "
11636,IT SPEC 3-18, 	1.00 ," 	72,495 "
10103,IT SPEC 3-18, 	1.00 ," 	75,841 "
3893,IT SPEC 2-18, 	1.00 ," 	78,116 "
3683,FIREFIGHTER/PARAMEDIC 2-13, 	1.00 ," 	85,441 "
4116,FIREFIGHTER/PARAMEDIC 2-13, 	1.00 ," 	95,326 "
1448,FIREFIGHTER/PARAMEDIC 2-13, 	1.00 ," 	80,498 "
7827,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	80,895 "
9414,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	64,432 "
3941,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	83,295 "
7828,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	78,839 "
7825,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	76,782 "
VACANT,VACANT,VACANT,VACANT
2829,FIREFIGHTER-13, 	1.00 ," 	77,282 "
3627,FIREFIGHTER-13, 	1.00 ," 	73,542 "
3880,FIREFIGHTER-13, 	1.00 ," 	77,282 "
3069,FIREFIGHTER-13, 	1.00 ," 	73,542 "
9418,FIREFIGHTER-13, 	1.00 ," 	58,575 "
8125,FIREFIGHTER-13, 	1.00 ," 	58,575 "
7860,FIREFIGHTER-13, 	1.00 ," 	62,324 "
6772,FIREFIGHTER-13, 	1.00 ," 	62,264 "
1880,FIREFIGHTER-13, 	1.00 ," 	64,194 "
2170,POLICE LT.-12, 	1.00 ," 	97,575 "
2406,DETECTIVE 1-11, 	1.00 ," 	85,727 "
2430,LIBRARIAN 3-18, 	1.00 ," 	84,942 "
7353,LIBRARIAN SUPV-18, 	1.00 ," 	78,116 "
1308,COMM DEV SPEC 3-18 PT, 	0.80 ," 	68,703 "
10407,GARDENER-16  PT, 	0.60 ," 	30,921 "
4090,ST VENDING MONITOR-16, 	1.00 ," 	56,060 "
1207,LANDSCAPE ARCHITECT 3-18, 	1.00 ," 	85,878 "
VACANT,VACANT,VACANT,VACANT
2414,MAINT MECH 1-16, 	1.00 ," 	62,474 "
2670,PLUMBER-71, 	1.00 ," 	72,717 "
VACANT,VACANT,VACANT,VACANT
3844,PRINCIPAL ARCHITECT-18, 	1.00 ," 	108,338 "
3681,SSMO 1-15, 	1.00 ," 	54,415 "
1635,S/D MAINT TECH 2, 	1.00 ," 	65,658 "
4149,ENGINEER 3-18, 	1.00 ," 	85,878 "
5958,IT SPEC 2-18, 	1.00 ," 	77,358 "
2277,PKS MAINT WKR-16, 	1.00 ," 	56,060 "
3967,DIGITAL MEDIA SPECIALIST-16 PT, 	0.70 ," 	44,473 "
VACANT,VACANT,VACANT,VACANT
7690,COMMUNICATION WKR-16, 	1.00 ," 	57,469 "
3451,SMO 2-15, 	1.00 ," 	56,187 "
1445,DETECTIVE 1-11, 	1.00 ," 	85,073 "
2246,DETECTIVE 1-11, 	1.00 ," 	79,183 "
3303,DETECTIVE 1-11, 	1.00 ," 	81,146 "
3628,DETECTIVE 1-11, 	1.00 ," 	74,602 "
9377,POLICE OFFICER-11, 	1.00 ," 	58,678 "
2747,POLICE OFFICER-11, 	1.00 ," 	75,413 "
9365,POLICE OFFICER-11, 	1.00 ," 	58,678 "
9378,POLICE OFFICER-11, 	1.00 ," 	58,678 "
2282,WGTS MEASURES INSP 3-16, 	1.00 ," 	74,642 "
4172,ENGINEER 3-18, 	1.00 ," 	85,878 "
2882,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2363,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
2212,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3693,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3029,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1320,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
10272,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
10275,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
1366,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3313,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
1666,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1437,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1256,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1888,TRANS ASST SCH PLANNER-44, 	1.00 ," 	78,994 "
1421,GRANT WRITER-18, 	1.00 ," 	78,116 "
VACANT,VACANT,VACANT,VACANT
11791,TRANS OPERATOR-41 PT, 	0.33 ," 	14,024 "
VACANT,VACANT,VACANT,VACANT
8548,SMO 1-15, 	1.00 ," 	48,728 "
10652,MAINT PAINTER-16, 	1.00 ," 	55,876 "
10573,TRAFF CONT MAINT WKR-16, 	1.00 ," 	52,979 "
2058,TENANT SVS AIDE-20, 	1.00 ," 	52,783 "
1636,ZONING CODE OFF 2-16, 	1.00 ," 	66,419 "
3896,LIB MEDIA COORD-18, 	1.00 ," 	91,715 "
2782,ASST PKS SUPERINTENDENT-18, 	1.00 ," 	115,857 "
12661,COMM CO LEG ANAL-18, 	1.00 ," 	69,376 "
9349,EMP ASST SPEC 2-18, 	1.00 ," 	69,376 "
2685,IT SPEC 3-18, 	1.00 ," 	85,878 "
3123,PROGRAM ASST 1-20, 	1.00 ," 	59,648 "
3355,PKS OPR LDWKR-16, 	1.00 ," 	70,443 "
1430,POLICE OFFICER-11, 	1.00 ," 	75,413 "
4001,TRANS ADV/SALES ASSOC-19, 	1.00 ," 	59,219 "
-,-,-,-
VACANT,VACANT,VACANT,VACANT
3198,NH RESOURCES COORD-18, 	1.00 ," 	85,878 "
9419,FIREFIGHTER-13, 	1.00 ," 	58,575 "
9409,FIREFIGHTER-13, 	1.00 ," 	58,575 "
10722,FIREFIGHTER-13, 	1.00 ," 	56,698 "
9420,FIREFIGHTER-13, 	1.00 ," 	58,575 "
1079,FIREFIGHTER-13, 	1.00 ," 	74,166 "
10723,FIREFIGHTER-13, 	1.00 ," 	56,698 "
1316,FIREFIGHTER-13, 	1.00 ," 	64,194 "
10724,FIREFIGHTER-13, 	1.00 ," 	56,698 "
2219,FIREFIGHTER-13, 	1.00 ," 	71,673 "
10247,ECON DEV SPEC-18, 	1.00 ," 	83,377 "
11560,HSG SPEC 1, 	1.00 ," 	49,637 "
7840,ACCOUNTANT 1-18, 	1.00 ," 	69,376 "
11682,ENGINEER 2-18, 	1.00 ," 	66,487 "
4373,GOLF CLUB OPER SUPV 2, 	1.00 ," 	71,457 "
10679,COM DEV SPEC 1-18, 	1.00 ," 	61,198 "
1122,DETECTIVE 1-11, 	1.00 ," 	79,183 "
3121,DETECTIVE 1-11, 	1.00 ," 	83,109 "
2951,PLANNER 2-18, 	1.00 ," 	77,358 "
3671,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1341,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
8958,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1238,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
4114,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
5979,LIBRARIAN 2-33, 	1.00 ," 	65,788 "
4088,LIBRARY ASST 1-32, 	1.00 ," 	52,534 "
1141,LIB COMP TECH-32, 	1.00 ," 	54,060 "
VACANT,VACANT,VACANT,VACANT
7372,LIBRARY ASST 1-32, 	1.00 ," 	49,252 "
1188,LIBRARY ASST 1-32, 	2.00 ," 	54,060 "
3810,LIBRARY ASST 1-32, 	1.00 ," 	57,209 "
7630,LIBRARY ASST 1-32 PT, 	0.60 ," 	30,603 "
1177,LIB PROG SUPV-18, 	1.00 ," 	80,391 "
4176,GARDENER-16, 	1.00 ," 	57,692 "
4567,LANDSCAPE ARCHITECT 2-18, 	1.00 ," 	78,116 "
9056,PK RANGER-16 PT, 	0.75 ," 	39,734 "
2372,IT SPEC 3-18, 	1.00 ," 	87,546 "
3904,TRANS PLANNER 2-44, 	1.00 ," 	81,123 "
4949,PARA SCHEDULING COOR-42, 	1.00 ," 	51,538 "
VACANT,VACANT,VACANT,VACANT
8553,SSMO 1-15, 	1.00 ," 	50,429 "
11357,SSMW 1-15, 	1.00 ," 	45,155 "
8551,SSMO 1-15, 	1.00 ," 	48,728 "
11359,SSMW 1-15, 	1.00 ," 	45,155 "
4703,ELECTRICIAN FOREPERS-71, 	1.00 ," 	78,187 "
2356,TRAFF SIG ELECTR 3-16, 	1.00 ," 	78,266 "
4099,FIRE CHIEF-ASST-14, 	1.00 ," 	130,658 "
1989,FIRE LIEUTENANT-13, 	1.00 ," 	92,418 "
2377,FIRE LIEUTENANT-13, 	1.00 ," 	88,119 "
4066,FIRE LIEUTENANT-13, 	1.00 ," 	92,418 "
2086,FIRE LIEUTENANT-13, 	1.00 ," 	92,418 "
2051,FIRE LIEUTENANT-13, 	1.00 ," 	92,418 "
1833,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
3656,FIRE APPARATUS ENGR-13, 	1.00 ," 	77,219 "
1599,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
3657,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
VACANT,VACANT,VACANT,VACANT
7486,PLANNER 2-18, 	1.00 ," 	75,841 "
VACANT,VACANT,VACANT,VACANT
3613,POLICE LT.-12, 	1.00 ," 	93,998 "
1510,IT SPEC 2-18, 	1.00 ," 	82,667 "
5955,PKS MAINT WKR-16, 	1.00 ," 	56,060 "
11723,PLANNER 2-18, 	1.00 ," 	63,911 "
3381,PLANNER-PRINCIPAL-18, 	1.00 ," 	116,753 "
6255,FIREFIGHTER-13, 	30.00 ," 	58,399 "
VACANT,VACANT,VACANT,VACANT
2833,FORESTRY SPEC-16, 	1.00 ," 	66,715 "
3638,POLICE RPT LEADWKR-20, 	1.00 ," 	57,479 "
1716,CUST SERV SUPV-18, 	1.00 ," 	117,805 "
11608,ORG HEALTH/DEV MGR, 	1.00 ," 	95,769 "
3090,SMO 3-15, 	1.00 ," 	63,798 "
2698,SMO 3-15, 	1.00 ," 	63,218 "
2929,SMO 3-15, 	1.00 ," 	62,638 "
4640,SMO 1-15, 	1.00 ," 	50,429 "
4570,SSMW 1-15, 	1.00 ," 	48,728 "
3688,SSMW 1-15, 	1.00 ," 	52,634 "
6378,POLICE OFFICER-11, 	1.00 ," 	75,413 "
6379,POLICE OFFICER-11, 	1.00 ," 	77,906 "
6380,POLICE OFFICER-11, 	1.00 ," 	73,543 "
6381,POLICE OFFICER-11, 	1.00 ," 	75,413 "
2529,ASST POLICE CHIEF-12, 	1.00 ," 	120,587 "
10280,ACCOUNTANT 4-18, 	1.00 ," 	83,377 "
4020,ARCHITECT 3-18, 	1.00 ," 	85,878 "
7646,CONSTRUCT INSP 1-15, 	1.00 ," 	62,908 "
1972,CONSTRUCT INSP 1-15, 	1.00 ," 	69,828 "
2227,S/D MAINT TECH 1, 	1.00 ," 	61,478 "
1582,SSMO 1-15, 	1.00 ," 	55,999 "
7993,PLANNER 2-18, 	1.00 ," 	72,495 "
12627,PLANNER 2-18, 	1.00 ," 	66,487 "
VACANT,VACANT,VACANT,VACANT
2060,PKS MAINT MECHANIC-16, 	1.00 ," 	64,782 "
1835,ARBORIST 2-16, 	1.00 ," 	62,299 "
2186,ARBORIST 2-16, 	1.00 ," 	62,299 "
2319,EQPT OPR 3-16, 	1.00 ," 	62,299 "
7410,ARBORIST 1-16, 	1.00 ," 	55,876 "
7488,ARBORIST 1-16, 	1.00 ," 	55,876 "
VACANT,VACANT,VACANT,VACANT
1672,ARBORIST 1-16, 	1.00 ," 	60,347 "
3923,GARDENER-16, 	1.00 ," 	57,692 "
VACANT,VACANT,VACANT,VACANT
5976,CUSTODIAL WKR 1-16, 	1.00 ," 	45,937 "
2686,ENGR PROG SPEC 2-16, 	1.00 ," 	77,839 "
8042,ENGINEER 2-18, 	1.00 ," 	72,495 "
7751,ZONING CODE OFF 1-16, 	1.00 ," 	55,876 "
7591,CONSTRUCTION MGR-18, 	1.00 ," 	83,377 "
8036,ASSET MGR-18, 	1.00 ," 	83,377 "
1333,CLERK-TYP 2-20, 	1.00 ," 	49,667 "
10712,COM DEV SPEC 2-18, 	1.00 ," 	66,487 "
3018,ACCT TECH 1-32, 	1.00 ," 	64,130 "
7177,LIBRARY ASST 1-32, 	1.00 ," 	54,060 "
7194,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
7403,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
7402,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2148,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
7750,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
7823,ADMIN ANAL 4-18, 	1.00 ," 	91,560 "
2056,CCTV INSPEC TECH, 	1.00 ," 	66,260 "
2037,CCTV INSPEC TECH, 	1.00 ," 	65,658 "
3587,S/D MAINT TECH 1, 	1.00 ," 	64,378 "
-,-,-,-
7381,LIBRARIAN 1-33, 	1.00 ," 	55,385 "
1852,PROGRAM ASST 1-20, 	1.00 ," 	57,479 "
11668,PKG ASSET GIS COOR-18, 	1.00 ," 	72,495 "
3287,ASST PKS SUPERINTENDENT-18, 	1.00 ," 	112,547 "
10632,CLERK-TYP 1-20, 	1.00 ," 	37,336 "
7962,EQUITY COORD-18, 	1.00 ," 	83,377 "
7877,ACCOUNTANT 2-18, 	1.00 ," 	72,495 "
6715,CLERK-TYP 2-20, 	1.00 ," 	45,668 "
6385,POLICE OFFICER-11, 	1.00 ," 	75,413 "
7834,POLICE OFFICER-11, 	1.00 ," 	76,036 "
3240,PUB WKS FORE-18, 	1.00 ," 	69,812 "
5535,PKS MAINT WKR-16, 	1.00 ," 	54,427 "
2348,PKS MAINT WKR-16, 	1.00 ," 	60,414 "
1440,COMM PARA 1-16-PT, 	0.50 ," 	34,280 "
11755,PLANNER 2-18, 	1.00 ," 	66,487 "
5882,PLANNER 2-18, 	1.00 ," 	73,945 "
3264,PW DEV MGR 2-18, 	1.00 ," 	97,054 "
12596,IT SPEC 2-18, 	1.00 ," 	63,911 "
3865,IT SPEC 4-18, 	1.00 ," 	93,391 "
3084,IT SPEC 3-18, 	1.00 ," 	85,878 "
11692,DPCED ADMIN SERVS MGR-18, 	1.00 ," 	91,560 "
4048,PROGRAM ASST 1-20, 	1.00 ," 	57,479 "
9557,ACCOUNTANT 4-18, 	1.00 ," 	91,560 "
9473,PROG ASST 1-32, 	1.00 ," 	51,004 "
2456,LIB PROG SUPV-18, 	1.00 ," 	92,549 "
4156,SMO 3-15, 	1.00 ," 	64,378 "
2845,SMO 3-15, 	1.00 ," 	62,638 "
2548,SMO 3-15, 	1.00 ," 	61,478 "
1727,OPERATING MAINT WKR-15, 	1.00 ," 	64,378 "
7953,TENANT SVS AIDE-20, 	1.00 ," 	52,783 "
11754,TENANT SVS AIDE-20, 	1.00 ," 	49,637 "
1646,SSMO 1-15, 	1.00 ," 	54,415 "
11358,SSMW 1-15, 	1.00 ," 	45,155 "
5186,SSMO 1-15, 	1.00 ," 	52,830 "
8812,SSMO 1-15, 	1.00 ," 	52,830 "
10795,ACCOUNTANT 2-18, 	1.00 ," 	66,487 "
5372,SMO 1-15, 	1.00 ," 	54,415 "
10754,SMO 1-15, 	1.00 ," 	46,686 "
7870,SMO 1-15, 	1.00 ," 	46,686 "
4153,LANDSCAPE ARCHITECT 1-18, 	1.00 ," 	66,487 "
7983,ENGINEER 2-18, 	1.00 ," 	72,495 "
1226,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	93,235 "
3565,PUB WKS GEN FORE-18, 	1.00 ," 	80,469 "
9089,ENGINEER 2-18, 	1.00 ," 	72,495 "
10356,MAINT MECH 1-16, 	1.00 ," 	40,741 "
1370,PROGRAM ASST 1-17, 	1.00 ," 	57,582 "
10403,COM DEV SPEC 1-18, 	1.00 ," 	66,487 "
10678,TRANS BUS CLEANER-41, 	1.00 ," 	40,030 "
-,-,-,-
-,-,-,-
6039,ADMIN CLK 1-20 PT, 	0.80 ," 	39,710 "
3065,PKG EQUIP MECH-16, 	1.00 ," 	62,023 "
10608,IT SPEC 4-18, 	1.00 ," 	91,560 "
2710,POLICE SGT-11, 	1.00 ," 	86,380 "
1654,POLICE SGT-11, 	1.00 ," 	85,694 "
9052,CONSTRUCTION MGR-18, 	1.00 ," 	83,377 "
9121,ENGINEER 3-18, 	1.00 ," 	83,377 "
7948,POLICE OFFICER-11, 	1.00 ," 	60,417 "
7949,POLICE OFFICER-11, 	1.00 ," 	60,417 "
12650,REAL ESTATE AGENT 1-18, 	1.00 ," 	58,921 "
2389,LIBRARY ASST 1-32, 	1.00 ," 	49,252 "
1015,PKS RANGER LDWKR-16, 	1.00 ," 	57,469 "
10604,INFORMATION CLERK-20 PT, 	0.60 ," 	26,603 "
10261,COM DEV SPEC 2-18, 	1.00 ," 	69,376 "
7374,ADMIN CLK 1-20 PT, 	0.70 ," 	33,942 "
10749,CUSTODIAL WKR 2-16, 	1.00 ," 	47,134 "
10575,CUSTODIAL WKR 2-16, 	1.00 ," 	48,723 "
2151,CUSTODIAL WKR 2-16, 	1.00 ," 	56,172 "
VACANT,VACANT,VACANT,VACANT
10456,ADMIN ASST-17, 	1.00 ," 	55,888 "
3592,CIVIL TECH 2-16, 	1.00 ," 	70,443 "
VACANT,VACANT,VACANT,VACANT
2168,INFORMATION CLERK-20 PT, 	0.80 ," 	38,610 "
8416,PARKS WORKER16-PT, 	0.75 ," 	33,341 "
1400,PARKS WORKER16-PT, 	0.75 ," 	31,852 "
11558,PARKS WORKER16-PT, 	0.75 ," 	31,852 "
7666,PARKS WORKER16-PT, 	0.75 ," 	31,852 "
7781,PARKS WORKER16-PT, 	0.75 ," 	33,341 "
VACANT,VACANT,VACANT,VACANT
1763,MAINT WORKER-16, 	1.00 ," 	64,365 "
7715,PROG ASST 1-32, 	1.00 ," 	51,004 "
3661,PUB WKS GEN FORE-18, 	1.00 ," 	74,926 "
11155,ENGINEER 2-18, 	1.00 ," 	69,376 "
9380,POLICE OFFICER-11, 	1.00 ," 	58,678 "
9381,POLICE OFFICER-11, 	1.00 ," 	58,678 "
10691,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10692,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10693,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1106,POLICE SGT-11, 	1.00 ," 	87,751 "
1840,POLICE CAPT-12, 	1.00 ," 	103,453 "
VACANT,VACANT,VACANT,VACANT
6340,POLICE OFFICER-11, 	1.00 ," 	60,417 "
10904,CC CHIEF OF STAFF-21, 	1.00 ," 	107,000 "
3315,ZONING ADMIN ASST-16, 	1.00 ," 	77,839 "
2156,ADMIN CLK 1-20 PT, 	0.90 ," 	48,945 "
11599,PARALEGAL-MEDIATOR 1-18, 	1.00 ," 	66,487 "
5009,ENGINEER 2-18, 	1.00 ," 	74,670 "
9047,ARCHITECT AIDE 1-16, 	1.00 ," 	52,979 "
11956,SUSTAIN PROG COORD-18, 	1.00 ," 	69,376 "
11832,ORGAN DEV/TRAIN OFF-18, 	1.00 ," 	79,611 "
11403,PKG MAINT WKR 1-16, 	1.00 ," 	49,921 "
11237,LANDSCAPE ARCHITECT 2-18, 	1.00 ," 	66,487 "
11597,PO RECORDS CUSTOD-18, 	1.00 ," 	79,611 "
11382,POLICE RPT TYPIST 1-20, 	1.00 ," 	41,426 "
11507,POLICE OFFICER-11, 	1.00 ," 	57,179 "
11620,TRAINING CTR COORD-18, 	1.00 ," 	58,921 "
-,-,-,-
-,-,-,-
-,-,-,-
3435,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
3095,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
3454,FIRE APPARATUS ENGR-13, 	1.00 ," 	79,182 "
2213,FIRE APPARATUS ENGR-13, 	1.00 ," 	77,219 "
2853,FIRE LIEUTENANT-13, 	1.00 ," 	95,284 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
11154,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11153,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11152,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11151,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11150,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11149,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11148,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11147,FIREFIGHTER-13, 	1.00 ," 	56,698 "
11146,FIREFIGHTER-13, 	1.00 ," 	56,698 "
2160,PROGRAM ASST 2-17, 	1.00 ," 	57,564 "
11496,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10705,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10706,POLICE OFFICER-11, 	1.00 ," 	57,179 "
VACANT,VACANT,VACANT,VACANT
10708,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10709,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10710,POLICE OFFICER-11, 	1.00 ," 	57,179 "
10711,POLICE OFFICER-11, 	1.00 ," 	57,179 "
11786,LIBRARIAN 1-33 PT, 	0.70 ," 	38,806 "
11772,LIBRARIAN 1-33 PT, 	0.60 ," 	33,231 "
7119,LIB COMP TECH-32, 	1.00 ," 	48,024 "
11606,DIR OF TRANSPORTATION-21, 	1.00 ," 	160,038 "
12719,ACCT TECH 1-20, 	1.00 ," 	51,342 "
10645,ADMIN CLK 1-17, 	1.00 ," 	46,386 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10794,INFORMATION CLERK-20, 	1.00 ," 	44,338 "
11452,CUSTODIAL WKR 2-16, 	1.00 ," 	45,930 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
5490,CCTV INSPEC TECH, 	1.00 ," 	62,044 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
12671,PKG MAINT WKR 1-16, 	1.00 ," 	48,723 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10680,POLICE OFFICER-11, 	1.00 ," 	57,179 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
