Employee #,Filled Position Description,Filled FTE Percent,Current Salary
8553,STR SEWER MACH OPR 1, 	1.00 ," 	47,194 "
VACANT,VACANT,VACANT,VACANT
8551,SSMW 1-15, 	1.00 ," 	43,734 "
4711,STR SEWER MACH OPR 1, 	1.00 ," 	51,167 "
4703,ELECTRICIAN FOREPERS, 	1.00 ," 	73,521 "
2356,TRAFF SIG ELECTR 3, 	1.00 ," 	74,398 "
4099,FIRE CHIEF-ASST, 	1.00 ," 	130,658 "
1989,FIRE LIEUTENANT, 	1.00 ," 	90,606 "
2377,FIRE LIEUTENANT, 	1.00 ," 	86,392 "
4066,FIRE LIEUTENANT, 	1.00 ," 	90,606 "
2086,FIRE LIEUTENANT, 	1.00 ," 	90,606 "
2051,FIRE LIEUTENANT, 	1.00 ," 	89,903 "
1833,FIRE APPARATUS ENGR, 	1.00 ," 	79,554 "
3656,FIRE APPARATUS ENGR, 	1.00 ," 	75,705 "
1599,FIRE APPARATUS ENGR, 	1.00 ," 	79,554 "
3657,FIRE APPARATUS ENGR, 	1.00 ," 	79,554 "
VACANT,VACANT,VACANT,VACANT
7486,PLANNER 2, 	1.00 ," 	73,454 "
10229,MAINT MECH 2, 	1.00 ," 	53,945 "
1840,POLICE LT., 	1.00 ," 	93,998 "
5957,IT SPEC 2, 	1.00 ," 	73,454 "
5955,PKS MAINT WKR, 	1.00 ," 	54,295 "
VACANT,VACANT,VACANT,VACANT
3381,PLANNER-PRINCIPAL, 	1.00 ," 	113,078 "
6255,FIREFIGHTER, 	26.00 ," 	50,707 "
10695,POLICE OFFICER, 	-   ," 	56,058 "
2833,FORESTRY SPEC, 	1.00 ," 	62,507 "
3638,POLICE RPT LEADWKR, 	1.00 ," 	54,094 "
VACANT,VACANT,VACANT,VACANT
3122,ORG HEALTH/DEV MGR, 	1.00 ," 	113,078 "
3090,STR MACH OPR 3, 	1.00 ," 	61,228 "
2698,STR MACH OPR 3, 	1.00 ," 	61,228 "
2929,STR MACH OPR 3, 	1.00 ," 	60,667 "
4640,STR MACH OPR 1, 	1.00 ," 	47,194 "
4570,STR SEW MAINT WKR 1, 	1.00 ," 	45,217 "
3688,STR SEW MAINT WKR 1, 	1.00 ," 	50,978 "
6378,POLICE OFFICER, 	1.00 ," 	59,232 "
6379,POLICE OFFICER, 	1.00 ," 	59,232 "
6380,POLICE OFFICER, 	1.00 ," 	59,232 "
6381,POLICE OFFICER, 	1.00 ," 	59,232 "
1491,ASST POLICE CHIEF, 	1.00 ," 	129,420 "
10280,ACCOUNTANT 4, 	1.00 ," 	77,105 "
5009,ENGINEER 2-18, 	1.00 ," 	67,192 "
7646,CONSTRUCT INSP 1, 	1.00 ," 	57,570 "
1972,CONSTRUCT INSP 1, 	1.00 ," 	67,021 "
2227,S/D MAINT TECH 1, 	1.00 ," 	59,543 "
1582,STR SEWER MACH OPR 1, 	1.00 ," 	54,237 "
7993,PLANNER 2, 	1.00 ," 	67,192 "
7977,PLANNER 2, 	1.00 ," 	73,454 "
9233,ACCOUNTANT 2, 	1.00 ," 	73,454 "
2060,PKS MAINT MECHANIC, 	1.00 ," 	60,507 "
1835,ARBORIST 2, 	1.00 ," 	60,338 "
2186,ARBORIST 2, 	1.00 ," 	60,338 "
2319,EQPT OPR 3, 	1.00 ," 	60,338 "
7410,ARBORIST 1, 	1.00 ," 	52,714 "
7488,ARBORIST 1, 	1.00 ," 	52,714 "
7411,ARBORIST 1, 	1.00 ," 	52,714 "
8039,ARBORIST 1, 	1.00 ," 	51,312 "
3923,GARDENER, 	1.00 ," 	54,295 "
7678,GARDENER, 	1.00 ," 	51,312 "
5976,CUSTODIAL WKR 1, 	1.00 ," 	42,293 "
2686,ENGR PROG SPEC 2, 	1.00 ," 	72,293 "
8042,ENGINEER 2-18, 	1.00 ," 	67,192 "
3315,ZONING CODE OFF 2, 	1.00 ," 	66,987 "
7591,CONSTRUCTION MGR, 	1.00 ," 	80,753 "
8036,ASSET MGR, 	1.00 ," 	80,753 "
1333,CLERK-TYP 2, 	1.00 ," 	48,104 "
10712,COM DEV SPEC 2-18, 	1.00 ," 	64,394 "
3018,ACCTG TECH 1, 	1.00 ," 	62,111 "
7177,LIBRARY ASST 1, 	1.00 ," 	49,399 "
7194,TRANS OPERATOR, 	1.00 ," 	49,994 "
7403,TRANS OPERATOR, 	1.00 ," 	49,994 "
7402,TRANS OPERATOR, 	1.00 ," 	49,994 "
VACANT,VACANT,VACANT,VACANT
7750,TRANS OPERATOR, 	1.00 ," 	58,883 "
7823,ADMIN ANAL 4, 	1.00 ," 	88,678 "
2056,CCTV INSPEC TECH, 	1.00 ," 	63,591 "
2037,CCTV INSPEC TECH, 	1.00 ," 	63,008 "
3587,S/D MAINT TECH 1, 	1.00 ," 	61,790 "
VACANT,VACANT,VACANT,VACANT
7381,LIBRARY ASST 1, 	0.90 ," 	42,962 "
1852,PROGRAM ASST 1, 	1.00 ," 	55,670 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10902,CLERK-TYP 1-20, 	1.00 ," 	36,161 "
7962,EQUITY COORD, 	1.00 ," 	77,105 "
7877,ACCOUNTANT 2, 	1.00 ," 	67,192 "
6715,CLERK TYP 2, 	1.00 ," 	42,943 "
6385,POLICE OFFICER, 	1.00 ," 	59,232 "
7834,POLICE OFFICER, 	1.00 ," 	59,232 "
3240,PUB WKS FORE, 	1.00 ," 	67,614 "
5535,PKS MAINT WKR, 	1.00 ," 	51,312 "
2348,PKS MAINT WKR, 	1.00 ," 	58,512 "
1440,COMM PARA 1-16-PT, 	0.50 ," 	32,013 "
VACANT,VACANT,VACANT,VACANT
5882,PLANNER 2, 	1.00 ," 	67,192 "
3264,PW DEV MGR 2, 	1.00 ," 	93,999 "
4007,IT SPEC 3-18, 	1.00 ," 	85,598 "
3865,IT SPEC 4, 	1.00 ," 	90,451 "
10675,IT SPEC 3-18, 	1.00 ," 	77,105 "
VACANT,VACANT,VACANT,VACANT
4048,PROGRAM ASST 1, 	1.00 ," 	55,670 "
9557,ACCOUNTANT 4, 	1.00 ," 	88,678 "
9473,PROG ASST 1, 	1.00 ," 	47,702 "
2456,LIB PROG SUPV, 	1.00 ," 	88,828 "
4156,STR MACH OPR 3, 	1.00 ," 	61,790 "
2845,STR MACH OPR 3, 	1.00 ," 	59,543 "
2548,STR MACH OPR 3, 	1.00 ," 	59,543 "
1727,OPERATING MAINT WKR, 	1.00 ," 	62,352 "
7953,TENANT SVS AIDE, 	1.00 ," 	49,726 "
8418,TENANT SVS AIDE, 	1.00 ," 	51,121 "
1646,STR SEWER MACH OPR 1, 	1.00 ," 	52,702 "
VACANT,VACANT,VACANT,VACANT
5186,STR SEWER MACH OPR 1, 	1.00 ," 	47,194 "
8812,STR SEWER MACH OPR 1, 	1.00 ," 	47,194 "
10795,ACCOUNTANT 2, 	1.00 ," 	61,900 "
9041,STR MACH OPR 1, 	1.00 ," 	45,217 "
10754,STR MACH OPR 1, 	1.00 ," 	43,734 "
7870,SMO 1-15, 	1.00 ," 	45,217 "
4153,LANDSCAPE ARCHITECT 1-18, 	1.00 ," 	61,900 "
7983,ENGINEER 2, 	1.00 ," 	67,192 "
1226,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	91,407 "
3565,PUB WKS GEN FORE, 	1.00 ," 	77,936 "
9089,ENGINEER 2, 	1.00 ," 	67,192 "
8256,ELECTRICIAN, 	1.00 ," 	63,405 "
1370,PROGRAM ASST 1, 	1.00 ," 	55,769 "
10403,COM DEV SPEC 1-18, 	1.00 ," 	61,900 "
10678,TRANS BUS CLEANER, 	1.00 ," 	39,245 "
VACANT,VACANT,VACANT,VACANT
9122,PLANNER 1-18, 	1.00 ," 	61,900 "
6039,ADMIN CLK 1, 	0.80 ," 	37,535 "
3065,PKG EQUIP MECH, 	1.00 ," 	60,070 "
10608,IT SPEC 4, 	1.00 ," 	84,609 "
2710,POLICE SGT., 	1.00 ," 	84,686 "
1654,POLICE SGT., 	1.00 ," 	84,014 "
9052,CONSTRUCTION MGR, 	1.00 ," 	80,753 "
9121,ENGINEER 3, 	1.00 ," 	80,753 "
7948,POLICE OFFICER, 	1.00 ," 	57,527 "
7949,POLICE OFFICER, 	1.00 ," 	57,527 "
7727,REAL ESTATE AGENT 2, 	1.00 ," 	70,213 "
1165,LIBRARY ASST 1, 	1.00 ," 	56,425 "
1015,PK RANGER LDWKR, 	1.00 ," 	54,117 "
VACANT,VACANT,VACANT,VACANT
10261,COMM DEV SPEC 2, 	1.00 ," 	64,394 "
7374,ADMIN CLK 1, 	0.70 ," 	31,796 "
10749,CUSTODIAL WKR 2, 	1.00 ," 	44,484 "
10575,CUSTODIAL WKR 2, 	1.00 ," 	45,651 "
VACANT,VACANT,VACANT,VACANT
10794,INFORMATION CLERK, 	0.60 ," 	25,228 "
10456,ADMIN ASST, 	1.00 ," 	52,603 "
3592,CIVIL TECH 2, 	1.00 ," 	68,226 "
VACANT,VACANT,VACANT,VACANT
2168,INFORMATION CLERK, 	0.80 ," 	36,305 "
8416,PARKS WORKER, 	0.75 ," 	31,619 "
5920,PARKS WORKER, 	0.75 ," 	30,849 "
10452,PARKS WORKER, 	0.75 ," 	30,849 "
10395,PARKS WORKER, 	0.75 ," 	30,849 "
7781,PARKS WORKER, 	0.75 ," 	31,619 "
VACANT,VACANT,VACANT,VACANT
1763,MAINT WORKER, 	1.00 ," 	62,339 "
7715,PROG ASST 1, 	1.00 ," 	47,702 "
3661,PUB WKS GEN FORE, 	1.00 ," 	69,546 "
11155,ENGINEER 2, 	1.00 ," 	64,394 "
9380,POLICE OFFICER, 	1.00 ," 	56,058 "
9381,POLICE OFFICER, 	1.00 ," 	56,058 "
10691,POLICE OFFICER, 	1.00 ," 	56,058 "
10692,POLICE OFFICER, 	1.00 ," 	56,058 "
10693,POLICE OFFICER, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2857,CLERK-TYP 2, 	1.00 ," 	49,874 "
6340,POLICE OFFICER, 	1.00 ," 	57,527 "
10904,CC CHIEF OF STAFF, 	1.00 ," 	107,000 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
9152,ENGINEER 1, 	1.00 ," 	59,271 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
11237,LANDSCAPE ARCHITECT 1-18, 	1.00 ," 	57,067 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10703,POLICE OFFICER, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
11154,FIREFIGHTER, 	1.00 ," 	50,707 "
11153,FIREFIGHTER, 	1.00 ," 	50,707 "
11152,FIREFIGHTER, 	1.00 ," 	50,707 "
11151,FIREFIGHTER, 	1.00 ," 	50,707 "
11150,FIREFIGHTER, 	1.00 ," 	50,707 "
11149,FIREFIGHTER, 	1.00 ," 	50,707 "
11148,FIREFIGHTER, 	1.00 ," 	50,707 "
11147,FIREFIGHTER, 	1.00 ," 	50,707 "
11146,FIREFIGHTER, 	1.00 ," 	50,707 "
2160,PROGRAM ASST 2, 	1.00 ," 	55,752 "
10704,POLICE OFFICER, 	1.00 ," 	56,058 "
10705,POLICE OFFICER, 	1.00 ," 	56,058 "
10706,POLICE OFFICER, 	1.00 ," 	56,058 "
10707,POLICE OFFICER, 	1.00 ," 	56,058 "
10708,POLICE OFFICER, 	1.00 ," 	56,058 "
10709,POLICE OFFICER, 	1.00 ," 	56,058 "
10710,POLICE OFFICER, 	1.00 ," 	56,058 "
10711,POLICE OFFICER, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
